"month","fnsku","sku","product-name","average-quantity","end-quantity","fulfillment-center-id","detailed-disposition","country"
"12/2020","X000XN4J31","B2-6OFX-W8AD","Philips HL7756/00 Mixer Grinder, 750W, 3 Jars (Black)","0.23","0","QWTT","SELLABLE","IN"
"12/2020","X000XM3AY1","Z6-7XKG-WBDH","Crompton Amica ASWH-2015 15-Litre Storage Water Heater (Black and White)","1.0","1","QWTT","CUSTOMER_DAMAGED","IN"
"12/2020","X000XH758N","TN-Y34P-OK99","Sujata Dynamix DX Mixer Grinder, 900W, 3 Jars (White)","5.48","11","SIDA","SELLABLE","IN"
"12/2020","X000XEXDKZ","HosNapBright6","First Smile Premium Hosiery Thick Cloth Diaper Nappies(Bright Colour) (Pack of 6)","23.0","23","SIDA","SELLABLE","IN"
"12/2020","X000XEXDKZ","HosNapBright6","First Smile Premium Hosiery Thick Cloth Diaper Nappies(Bright Colour) (Pack of 6)","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000XEHGUX","HosNapBright12","First Smile Premium Hosiery Thick Cloth Diaper Nappies(Bright Colour) (Pack of 12)","5.0","5","SIDA","SELLABLE","IN"
"12/2020","X000XEGQ4F","Fs_Nappy_pc4","First Smile Nappy Changing Mat Water Proof Bed Protector with Foam Cushioned for Newborn Baby, 0-6 Months (Multicolour) - Pack of 4","37.58","35","SIDA","SELLABLE","IN"
"12/2020","X000XDSGAX","JW-O6VG-PFQT","Prestige PHB 6.0 200 Watt 2 Speed Hand Blender with Blending Jar, Chopping, Whisking Attachment","17.45","52","SIDA","SELLABLE","IN"
"12/2020","X000XDSGAX","JW-O6VG-PFQT","Prestige PHB 6.0 200 Watt 2 Speed Hand Blender with Blending Jar, Chopping, Whisking Attachment","0.03","0","SIDA","CUSTOMER_DAMAGED","IN"
"12/2020","X000XDSGAX","JW-O6VG-PFQT","Prestige PHB 6.0 200 Watt 2 Speed Hand Blender with Blending Jar, Chopping, Whisking Attachment","1.55","0","QWTT","SELLABLE","IN"
"12/2020","X000WYH1TF","XQ-442E-1CQS","Prestige Deluxe Plus Induction Base Aluminium Pressure Cooker, 7.5 Litres","1.0","1","QWTT","CARRIER_DAMAGED","IN"
"12/2020","X000WTYUWB","FT-YGP5-LC3K","Sony MDR-XB650BT Wireless Extra Bass Headphones with 30 Hours Battery Life, Headset with mic for Phone Calls with Voice Assitant and 1 Year Warranty – (Black)","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000WO0ZV1","Fs_Bibs6pcQuilted_9-12","First Smile Newborn Baby Quilted Cotton Bib with Plastic Layer Backing Pack of 3 pcs Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000WO0ZV1","Fs_Bibs6pcQuilted_9-12","First Smile Newborn Baby Quilted Cotton Bib with Plastic Layer Backing Pack of 3 pcs Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","0.48","0","QWTT","SELLABLE","IN"
"12/2020","X000WMP7VB","Fs_RoundneckPayjama&amp;Top_9-12","First Smile: Round Neck Baby Thermal Top & Pajama Set for Baby Boys & Baby Girls (3-12 Months)","2.0","2","SIDA","SELLABLE","IN"
"12/2020","X000WKXTNV","Fs_BeddingRed_0-3","First Smile Newborn Baby Bedding Mattress with Pillow Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000WKFH3V","Fs_Bibs6pcQuilted_0-3","First Smile Newborn Baby Quilted Cotton Bib with Plastic Layer Backing Pack of 3 pcs Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000WKFFDD","Fs_Bibs6pcQuilted_6-9","First Smile Newborn Baby Quilted Cotton Bib with Plastic Layer Backing Pack of 3 pcs Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","2.0","2","SIDA","SELLABLE","IN"
"12/2020","X000WJWM0X","5S-YSWI-BR0B","Wonderchef Nutri-Blend, 400W Complete Kitchen Machine (CKM) with 3 Jars (Mixer, Grinder, Juicer, and Chopper) - Black, (Mixer Grinder)","0.84","0","QWTT","SELLABLE","IN"
"12/2020","X000WJWM0X","5S-YSWI-BR0B","Wonderchef Nutri-Blend, 400W Complete Kitchen Machine (CKM) with 3 Jars (Mixer, Grinder, Juicer, and Chopper) - Black, (Mixer Grinder)","4.48","0","BOM1","SELLABLE","IN"
"12/2020","X000WJWM0X","5S-YSWI-BR0B","Wonderchef Nutri-Blend, 400W Complete Kitchen Machine (CKM) with 3 Jars (Mixer, Grinder, Juicer, and Chopper) - Black, (Mixer Grinder)","0.48","0","BOM1","CUSTOMER_DAMAGED","IN"
"12/2020","X000WJVIJJ","Fs_CottonBibs_Pc3","First Smile Multicolored Cotton Baby Bibs with Titch Button (Pack of 3)","3.0","3","SIDA","SELLABLE","IN"
"12/2020","X000WJVIJJ","Fs_CottonBibs_Pc3","First Smile Multicolored Cotton Baby Bibs with Titch Button (Pack of 3)","0.48","0","QWTT","SELLABLE","IN"
"12/2020","X000WJR61D","Fs_FrntOpenPayjama&amp;Top_1-1.5yr","First Smile Front Open Baby Thermal Top & Pajama Set for Baby Boys & Baby Girls (1-2 Years)","9.0","9","SIDA","SELLABLE","IN"
"12/2020","X000WJR61D","Fs_FrntOpenPayjama&amp;Top_1-1.5yr","First Smile Front Open Baby Thermal Top & Pajama Set for Baby Boys & Baby Girls (1-2 Years)","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000WJR613","Fs_RoundneckPayjama&amp;Top_1-1.5yr","First Smile: Round Neck Baby Thermal Top & Pajama Set for Baby Boys & Baby Girls (1-2 Years)","4.0","4","SIDA","SELLABLE","IN"
"12/2020","X000WJR613","Fs_RoundneckPayjama&amp;Top_1-1.5yr","First Smile: Round Neck Baby Thermal Top & Pajama Set for Baby Boys & Baby Girls (1-2 Years)","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000WJQKCT","Fs_FrntOpenPayjama&amp;Top_9-12","First Smile Front Open Baby Thermal Top & Pajama Set for Baby Boys & Baby Girls (3-12 Months)","6.0","6","SIDA","SELLABLE","IN"
"12/2020","X000WJQKCT","Fs_FrntOpenPayjama&amp;Top_9-12","First Smile Front Open Baby Thermal Top & Pajama Set for Baby Boys & Baby Girls (3-12 Months)","0.48","0","QWTT","SELLABLE","IN"
"12/2020","X000WIP2VP","Fs_BeddingOrange_0-3","First Smile Newborn Baby's Cotton Reusable and Washable Bedding Mattress with Pillow (Orange, 0-3 Months)","8.0","8","SIDA","SELLABLE","IN"
"12/2020","X000WIP2VP","Fs_BeddingOrange_0-3","First Smile Newborn Baby's Cotton Reusable and Washable Bedding Mattress with Pillow (Orange, 0-3 Months)","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000WIH1IH","WH-HMP1-S5JV","Gst Royale Plus Schott Glasstop Gt02 Ai","0.03","0","BLR7","CUSTOMER_DAMAGED","IN"
"12/2020","X000WGD8I1","Fs_BabyVelvetBooties_Blue","First Smile Born Baby Woolen Booties/Soft Cotton New Born Baby Gift Set/No Sock Bootie for Newborn Or Infant Boys & Girls,Baby Cotton Mitten Set Age: 0-6 Months","3.0","3","SIDA","SELLABLE","IN"
"12/2020","X000WALE47","Fs_romper3pc_3-6","First Smile Baby Boy's and Girl's Soft Fabric Regular Fit Rompers with Hood (White, 3-6 Months) - Pack of 3","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000WALE47","Fs_romper3pc_3-6","First Smile Baby Boy's and Girl's Soft Fabric Regular Fit Rompers with Hood (White, 3-6 Months) - Pack of 3","1.0","1","QWTT","DEFECTIVE","IN"
"12/2020","X000WALE2T","Fs_romperswhite1pc_6-9","First Smile Baby Boy's and Baby Girl's Soft Fabric Comfortable Regular Fit Rompers with Hood (White, 6 Months-1.5 Years)","2.0","2","SIDA","SELLABLE","IN"
"12/2020","X000WAKI5N","Fs_Bibs3pcSquare_0-3","First Smile Newborn Baby Cotton Bib with Plastic Layer Backing Pack of 3 pcs Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000W92V7R","TD-D7JE-I6P1","AO Smith HAS-X1-015 Storage 15 Litre Horizontal Water Heater (Geyser) White - 4 Star","3.94","3","SIDA","SELLABLE","IN"
"12/2020","X000W92V7R","TD-D7JE-I6P1","AO Smith HAS-X1-015 Storage 15 Litre Horizontal Water Heater (Geyser) White - 4 Star","0.45","0","SIDA","CUSTOMER_DAMAGED","IN"
"12/2020","X000W92V7R","TD-D7JE-I6P1","AO Smith HAS-X1-015 Storage 15 Litre Horizontal Water Heater (Geyser) White - 4 Star","0.29","0","QWTT","SELLABLE","IN"
"12/2020","X000W7D5IX","8E-W6Z1-K5YY_3to6","First Smile Newborn Baby Diaper Nappies in Pack of 4 pcs Multicolor & Color and Design May Vary (3-6 Months)","2.0","2","SIDA","SELLABLE","IN"
"12/2020","X000W7D5IX","8E-W6Z1-K5YY_3to6","First Smile Newborn Baby Diaper Nappies in Pack of 4 pcs Multicolor & Color and Design May Vary (3-6 Months)","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000W0PJA7","Cott12_3to6","First Smile Newborn Baby Cotton Cloth Reusable Nappies in Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies (Pack of 12, 3-6 Months)","11.19","11","SIDA","SELLABLE","IN"
"12/2020","X000W0PIXZ","Cott24_3to6","First Smile Newborn Baby Cotton Cloth Reusable Nappies in Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies (Pack of 24, 3-6 Months)","2.0","2","SIDA","SELLABLE","IN"
"12/2020","X000W0AE5R","OneSPlSh4_3to6","First Smile Newborn Baby Cotton Sheet with Plastic Support Pack of 4 pcs (Age: 0-6 Months) Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies (3-6 Months)","2.03","1","SIDA","SELLABLE","IN"
"12/2020","X000W0A9VL","HosNap12_3to6","First Smile Newborn Baby Cotton Hosiery Nappies,(Colour and Design May Vary) - Pack of 12 (3-6 Months)","5.1","5","SIDA","SELLABLE","IN"
"12/2020","X000VIGUSF","P1-QO0W-AGLP","Kent Instant Egg Boiler 360-Watt (Transparent and Silver Grey)","2.0","2","SIDA","SELLABLE","IN"
"12/2020","X000VE58HX","UB-LKKO-TGRE","Wonderchef - 63151691 Granite Die-Cast Aluminium Induction Base Casserole Set, 6-Pieces, Grey","7.26","36","SIDA","SELLABLE","IN"
"12/2020","X000VBO5R5","ED-XH8V-N4Q0","Wonderchef Nutri-Blend 400-Watt Mixer Grinder with 3 Jars","3.35","4","QWTT","SELLABLE","IN"
"12/2020","X000VBO5R5","ED-XH8V-N4Q0","Wonderchef Nutri-Blend 400-Watt Mixer Grinder with 3 Jars","53.97","53","BOM5","SELLABLE","IN"
"12/2020","X000VBJT2V","CF-2944-H7N9","Motorola X4 XT1900-2 (Sterling Blue, 64GB)","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000V8Z5RH","RT-KATY-3AKG","Logitech MK240 Nano Wireless Keyboard and Mouse Combo,12 Function Keys 2.4GHz Wireless, 1000DPI,Spill-Resistant Design, PC/Mac-White/Vivid Red","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000V8QZ17","5W-G7VN-S430","Prestige PKOSS 1.8-Litre 1500W Electric Kettle (can't be used to boil milk)","1.0","1","QWTT","CARRIER_DAMAGED","IN"
"12/2020","X000V7AQ3L","Y4-ZHDZ-L7YH","Wonderchef Nutri-Blend Mixer Grinder, 400W, 3 Jars (Black)","1.35","0","QWTT","SELLABLE","IN"
"12/2020","X000V1GG1N","G6-03RJ-ZVRN","Smart, Confortable, Trendy Travel Pillow - Grey","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000UXVI6P","Sleepingcumcarrybag_Red","First Smile Baby Super Soft Sleeping Cum Carry Bag with Fur for Newborn | Quick Dry | Comfortable (Red)","1.0","1","QWTT","CARRIER_DAMAGED","IN"
"12/2020","X000UXVFDL","Quick Dry Sheet_Blue","First Smile Newborn Baby Quick-Dry Bed Protector Sheet Pack of 1 pc (Royal Blue Color) Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","6.0","6","SIDA","SELLABLE","IN"
"12/2020","X000UXVFDL","Quick Dry Sheet_Blue","First Smile Newborn Baby Quick-Dry Bed Protector Sheet Pack of 1 pc (Royal Blue Color) Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000UXV5LD","Sleepingcumcarrybag_Blue","First Smile Baby Super Soft Sleeping Cum Carry Bag with Fur for Newborn | Quick Dry | Comfortable (Blue)","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000UXV5LD","Sleepingcumcarrybag_Blue","First Smile Baby Super Soft Sleeping Cum Carry Bag with Fur for Newborn | Quick Dry | Comfortable (Blue)","2.0","2","QWTT","SELLABLE","IN"
"12/2020","X000UXV5L3","Quick Dry Sheet_Peach","First Smile Newborn Baby Quick-Dry Bed Protector Sheet Pack of 1 pc (Peach Color) Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","3.0","3","SIDA","SELLABLE","IN"
"12/2020","X000UXV5L3","Quick Dry Sheet_Peach","First Smile Newborn Baby Quick-Dry Bed Protector Sheet Pack of 1 pc (Peach Color) Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000UXML5R","Sleepingcumcarrybag_Pink","First Smile Baby Super Soft Sleeping Cum Carry Bag with Fur for Newborn | Quick Dry | Comfortable (Pink)","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000UXML5H","Sleeping bag_Lavender","First Smile Baby's Cotton Quick Dry Reusable Sleeping/Carry Bag (Lavender, 0-6 Months)","11.0","11","SIDA","SELLABLE","IN"
"12/2020","X000UXML5H","Sleeping bag_Lavender","First Smile Baby's Cotton Quick Dry Reusable Sleeping/Carry Bag (Lavender, 0-6 Months)","2.0","2","QWTT","SELLABLE","IN"
"12/2020","X000UXMKZN","Sleeping bag_Green","First Smile Baby's Soft Cotton Sleeping Carry Bag, 0-6 Months (Green)","3.0","3","SIDA","SELLABLE","IN"
"12/2020","X000UXMKZN","Sleeping bag_Green","First Smile Baby's Soft Cotton Sleeping Carry Bag, 0-6 Months (Green)","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000UXG9T1","Sleeping bag_Red","First Smile New Born Baby Gift Pack All Season use 3 in 1 Baby Wrapper or Blanket Cum Sleeping Bag Cum Bedding (Red)","14.0","14","SIDA","SELLABLE","IN"
"12/2020","X000UXG9T1","Sleeping bag_Red","First Smile New Born Baby Gift Pack All Season use 3 in 1 Baby Wrapper or Blanket Cum Sleeping Bag Cum Bedding (Red)","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000UXG7PR","Quick Dry Sheet_Red","First Smile Newborn Baby Quick-Dry Bed Protector Sheet (Pack of 1) (Red)","7.0","7","SIDA","SELLABLE","IN"
"12/2020","X000UXG7PR","Quick Dry Sheet_Red","First Smile Newborn Baby Quick-Dry Bed Protector Sheet (Pack of 1) (Red)","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000UXC62F","Quick Dry Sheet_Maroon","First Smile Newborn Baby Quick-Dry Bed Protector Sheet Pack of 1 pc (Maroon Color) Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","15.0","15","SIDA","SELLABLE","IN"
"12/2020","X000UXC62F","Quick Dry Sheet_Maroon","First Smile Newborn Baby Quick-Dry Bed Protector Sheet Pack of 1 pc (Maroon Color) Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000UT0OMD","4P-FL79-OWWU","Wonderchef Nutri-Blend 400 Watts Mixer Grinder with 2 Jars (White)","14.77","11","SIDA","SELLABLE","IN"
"12/2020","X000UT0OMD","4P-FL79-OWWU","Wonderchef Nutri-Blend 400 Watts Mixer Grinder with 2 Jars (White)","0.39","0","SIDA","CUSTOMER_DAMAGED","IN"
"12/2020","X000USBFR7","V1-8S8C-Z5YA","Prestige Popular Plus Induction Base Aluminium Pressure Cooker, 5 Litres, Silver","72.0","72","SIDA","SELLABLE","IN"
"12/2020","X000UR4Q7T","90-FKLX-2TKA","Prestige Omega Deluxe Induction Base Non-Stick Kitchen Set, 3-Pieces","1.0","1","QWTT","CARRIER_DAMAGED","IN"
"12/2020","X000UNCQL1","2E-FB7W-WU5O","Wonderchef Nutri-Blend 400 Watts Mixer Grinder with 2 Jars (Red)","0.1","0","QWTT","SELLABLE","IN"
"12/2020","X000UKX4QF","Nutri Red wonderchehef","Wonderchef Nutri-Blend Mixer Grinder, 400W, 3 Jars (Red)","0.61","0","BOM7","SELLABLE","IN"
"12/2020","X000UKVL8N","Nutri Purple wonderchef","Wonderchef Nutri-Blend Mixer Grinder, 400W, 3 Jars (Purple)","0.1","0","BOM5","SELLABLE","IN"
"12/2020","X000UKVL8N","Nutri Purple wonderchef","Wonderchef Nutri-Blend Mixer Grinder, 400W, 3 Jars (Purple)","7.9","5","BOM4","SELLABLE","IN"
"12/2020","X000UKVL8N","Nutri Purple wonderchef","Wonderchef Nutri-Blend Mixer Grinder, 400W, 3 Jars (Purple)","81.94","79","BOM1","SELLABLE","IN"
"12/2020","X000UE2DFT","VA-YNUV-HUKQ","Bajaj HM 01 250-Watt Hand Beater (Black)","3.13","0","SIDA","SELLABLE","IN"
"12/2020","X000UCZS53","RE-YVH4-0KTB","Wonderchef Turbo Dual Speed Food Processor, Black","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000TW1NRB","3R-TPAO-015E","Bionaire BT14BS Slim Air Circulating Tower Fan (Black)","14.0","14","SIDA","CUSTOMER_DAMAGED","IN"
"12/2020","X000TV8AZZ","R3-PFN9-74RD","Prestige POTG 19 PCR 1380-Watt Oven Toaster Grill (Black)","1.0","1","QWTT","CARRIER_DAMAGED","IN"
"12/2020","X000TTG0C7","KU-ZPVQ-61J6","Canon E510 Multi-Function Ink Efficient Colour Printer","2.0","2","SIDA","CUSTOMER_DAMAGED","IN"
"12/2020","X000TT2Z6R","RF-WSYP-S4UA","Morphy Richards Icon Superb 1000-Watt Food Processor (Glazing Copper and Black)","0.61","0","QWTT","SELLABLE","IN"
"12/2020","X000TT2Z6R","RF-WSYP-S4UA","Morphy Richards Icon Superb 1000-Watt Food Processor (Glazing Copper and Black)","0.03","0","BOM7","SELLABLE","IN"
"12/2020","X000TSQDJN","OneSPlSh4","First Smile Newborn Baby Cotton Sheet with Plastic Support Pack of 4 pcs (Age: 0-6 Months) Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies (0-3 Months)","2.68","2","SIDA","SELLABLE","IN"
"12/2020","X000TSQDJN","OneSPlSh4","First Smile Newborn Baby Cotton Sheet with Plastic Support Pack of 4 pcs (Age: 0-6 Months) Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies (0-3 Months)","0.48","0","QWTT","SELLABLE","IN"
"12/2020","X000TSNPDF","QdNap4","First Smile Newborn Baby Diaper Nappies in Pack of 4 pcs Multicolor & Color and Design May Vary (0-3 Months)","3.0","3","SIDA","SELLABLE","IN"
"12/2020","X000TSNPDF","QdNap4","First Smile Newborn Baby Diaper Nappies in Pack of 4 pcs Multicolor & Color and Design May Vary (0-3 Months)","1.0","1","QWTT","SELLABLE","IN"
"12/2020","X000TSNPCV","HosNap24","First Smile Newborn Baby Cotton Hosiery Nappies (Pack of 24 0-3 Months)","3.0","3","SIDA","SELLABLE","IN"
"12/2020","X000TSNOQD","MosBedS","First Smile Newborn Baby Bedding Mattress with Mosquito Net Orange Color Quick Dry | Reusable | Soft Cotton | Comfortable | for Newborn | Infant | Washable for Babies (0-3 Months)","2.0","2","SIDA","SELLABLE","IN"
"12/2020","X000TQLO5N","PD-E6DH-E3Q4","Gst Royale Plus Schott Glasstop Gt02","1.13","1","QWTT","SELLABLE","IN"
"12/2020","X000TQLO5N","PD-E6DH-E3Q4","Gst Royale Plus Schott Glasstop Gt02","0.03","0","BOM7","SELLABLE","IN"
"12/2020","X000TQLO5N","PD-E6DH-E3Q4","Gst Royale Plus Schott Glasstop Gt02","1.0","1","BLR7","SELLABLE","IN"
"12/2020","X000TQL1FV","W7-Z0GG-643Z","Prestige Mavel Glass Top 4 Burner Gas Stove, Manual Ignition, Black","1.0","1","QWTT","CARRIER_DAMAGED","IN"
"12/2020","X000TPHDBD","KB-LFMT-VLW6","Bajaj GX8 Mixer Grinder, 750W, 3 Jars (White)","3.68","0","QWTT","SELLABLE","IN"
"12/2020","X000TPHDBD","KB-LFMT-VLW6","Bajaj GX8 Mixer Grinder, 750W, 3 Jars (White)","1.0","1","QWTT","CARRIER_DAMAGED","IN"
"12/2020","X000TPGILJ","TW-43T4-7Y9O","Bajaj Majesty KTX 2 0.5-Litre Travel Kettle (Black)","1.0","1","QWTT","CARRIER_DAMAGED","IN"
"12/2020","X000TEAIGL","KP-YEUL-1GP2","Bionaire BT16RBS-IN 40-Watt Remote Control Tower Fan (Black and Silver)","1.0","1","SIDA","CUSTOMER_DAMAGED","IN"
"12/2020","X000T82N5V","4B-H2FP-7K7M","Prestige Delight PRWO 1.5 Electric Rice Cooker with Steaming Feature","1.32","2","QWTT","SELLABLE","IN"
"12/2020","X000T7ARMX","9F-PAXT-ZQYR","Prestige Double Bowl Vegetable Cutter (Green, 600ml)","2.45","2","QWTT","SELLABLE","IN"
"12/2020","X000T74UTJ","2C-Y7RH-M39T","Prestige Delight Electric Rice Cooker PRWO 0.5 (300 watts) Cooks Upto 250 g Rice (White)","0.26","0","SIDA","CUSTOMER_DAMAGED","IN"
"12/2020","X000T6LBDX","D0-NY73-KXPD","Prestige PCJ 7.0 500-Watt Centrifugal Juicer","52.03","31","SDEE","SELLABLE","IN"
"12/2020","X000T6LBDX","D0-NY73-KXPD","Prestige PCJ 7.0 500-Watt Centrifugal Juicer","0.74","0","SDEE","CUSTOMER_DAMAGED","IN"
"12/2020","X000T6LBDX","D0-NY73-KXPD","Prestige PCJ 7.0 500-Watt Centrifugal Juicer","18.77","10","QWTT","SELLABLE","IN"
"12/2020","X000T6LBDX","D0-NY73-KXPD","Prestige PCJ 7.0 500-Watt Centrifugal Juicer","0.29","0","BLR7","SELLABLE","IN"
"12/2020","X000T3JDWH","ubngstwvgv","Prestige Apple Plus Aluminium Pressure Cooker, 3 Litres, Red","1.0","1","QWTT","CARRIER_DAMAGED","IN"
"12/2020","X000T3IA5D","ubngdu33x2","Prestige Deluxe Duo Plus Induction Base Aluminium Pressure Cooker (2 Litres, Black)","1.0","1","SIDA","SELLABLE","IN"
"12/2020","X000T0EHD5","8in1Blue18","Smart 5 Pcs (8 in 1 Style) Casual Wear for Girls - Size : 18 (2 to 3 Yrs) Blue","3.0","3","SIDA","SELLABLE","IN"
"12/2020","X000T0EHD5","8in1Blue18","Smart 5 Pcs (8 in 1 Style) Casual Wear for Girls - Size : 18 (2 to 3 Yrs) Blue","0.48","0","QWTT","SELLABLE","IN"
"12/2020","X000T0AHKR","DeninTop26","GlamStar Girls' Regular Fit Jeans (DeninTop26_Blue_26)","2.55","2","SIDA","SELLABLE","IN"
"12/2020","X000T0AHKR","DeninTop26","GlamStar Girls' Regular Fit Jeans (DeninTop26_Blue_26)","1.0","1","BOM7","SELLABLE","IN"
"12/2020","X000SW9DJ7","M6-8QEQ-DJR0","Prestige PROCG 1.8 700-Watt Rice Cooker","0.13","0","BOM4","CUSTOMER_DAMAGED","IN"
"12/2020","X000SQI0NX","SJ-GWP8-BXCW","Eureka Forbes Aquasure from Aquaguard Amrit 20-Litre Water Purifier, Blue","7.19","0","QWTT","SELLABLE","IN"
"12/2020","X000SOHS0L","5vnu44lmbn","Morphy Richards AT-201 2-Slice 650-Watt Pop-Up Toaster (White)","1.39","0","SIDA","SELLABLE","IN"
"12/2020","X000SOHS0L","5vnu44lmbn","Morphy Richards AT-201 2-Slice 650-Watt Pop-Up Toaster (White)","0.94","0","BOM7","SELLABLE","IN"
"12/2020","X000SOCI79","5vnu44rhk2","Morphy Richards InstaCook 1200 W, 0.5 Litre Noodle/Pasta & Beverage(Multi-purpose) Electric kettle, Black","1.65","0","BOM7","SELLABLE","IN"
"12/2020","X000SOCBC1","5vnu45ayce","Morphy Richards Icon Supreme 750-Watt Mixer Grinder 4 Jars (White)","5.71","4","BOM7","SELLABLE","IN"
"12/2020","X000SN6S1H","3C-2BL2-O8T4","Bajaj Shakti Plus Storage 25-Litre Vertical Water Heater (Ivory)","0.26","0","QWTT","SELLABLE","IN"
"12/2020","X000SCYSFV","PKOSS 1.5","Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black","29.06","0","SIDA","SELLABLE","IN"
"12/2020","X000SCYSFV","PKOSS 1.5","Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black","0.87","0","SIDA","CUSTOMER_DAMAGED","IN"
"12/2020","X000SCYSFV","PKOSS 1.5","Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black","5.52","0","QWTT","SELLABLE","IN"
"12/2020","X000SCYSFV","PKOSS 1.5","Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black","2.0","2","QWTT","CARRIER_DAMAGED","IN"
